"ID","Country","Year","Quarter","Intercatch Metier Tag","Vessel Length Category","FDF Vessel flag","Area","Species","Landings (tonnes)","Value (euros)"
"ENG_26074","UKE",2017,1,"GNS_DEF_>=220_0_0_all",NA,"NULL","27.7.e","POL",12.231,30545.81
"ENG_26075","UKE",2017,1,"GNS_DEF_>=220_0_0_all",NA,"NULL","27.7.e","RJA",16.959,32902.42
"ENG_26076","UKE",2017,1,"GNS_DEF_>=220_0_0_all",NA,"NULL","27.7.e","SOL",0.112,1415.79
"ENG_26077","UKE",2017,1,"GNS_DEF_>=220_0_0_all",NA,"NULL","27.7.e","TUR",1.145,16241.39
"ENG_26078","UKE",2017,1,"GNS_DEF_>=220_0_0_all",NA,"NULL","27.7.e","WHG",0.901,1257.37
"ENG_26080","UKE",2017,1,"GNS_DEF_100-119_0_0_all",NA,"NULL","27.7.e","ANF",1.859,6118.43
"ENG_26081","UKE",2017,1,"GNS_DEF_100-119_0_0_all",NA,"NULL","27.7.e","BLL",0.136,1085.49
"ENG_26082","UKE",2017,1,"GNS_DEF_100-119_0_0_all",NA,"NULL","27.7.e","BSS",1.362,14079.73
"ENG_26083","UKE",2017,1,"GNS_DEF_100-119_0_0_all",NA,"NULL","27.7.e","COD",1.261,4905.12
"ENG_26084","UKE",2017,1,"GNS_DEF_100-119_0_0_all",NA,"NULL","27.7.e","DAB",0.039,32.77
"ENG_26085","UKE",2017,1,"GNS_DEF_100-119_0_0_all",NA,"NULL","27.7.e","FLE",0.019,5.69
"ENG_26086","UKE",2017,1,"GNS_DEF_100-119_0_0_all",NA,"NULL","27.7.e","HAD",1.415,3559.96
"ENG_26087","UKE",2017,1,"GNS_DEF_100-119_0_0_all",NA,"NULL","27.7.e","HKE",0.022,64.8
"ENG_26088","UKE",2017,1,"GNS_DEF_100-119_0_0_all",NA,"NULL","27.7.e","LEM",0.299,1672.02
"ENG_26089","UKE",2017,1,"GNS_DEF_100-119_0_0_all",NA,"NULL","27.7.e","LEZ",0.004,13.46
"ENG_26090","UKE",2017,1,"GNS_DEF_100-119_0_0_all",NA,"NULL","27.7.e","LIN",2.752,4753.29
"ENG_26091","UKE",2017,1,"GNS_DEF_100-119_0_0_all",NA,"NULL","27.7.e","MUR",0.007,58.48
"ENG_26092","UKE",2017,1,"GNS_DEF_100-119_0_0_all",NA,"NULL","27.7.e","OTH",102.419,33759.46
"ENG_26093","UKE",2017,1,"GNS_DEF_100-119_0_0_all",NA,"NULL","27.7.e","PLE",0.461,594.61
"ENG_26094","UKE",2017,1,"GNS_DEF_100-119_0_0_all",NA,"NULL","27.7.e","POK",0.11,209.52
"ENG_26095","UKE",2017,1,"GNS_DEF_100-119_0_0_all",NA,"NULL","27.7.e","POL",41.637,108250.36
"ENG_26096","UKE",2017,1,"GNS_DEF_100-119_0_0_all",NA,"NULL","27.7.e","RJA",2.894,6463.61
"ENG_26097","UKE",2017,1,"GNS_DEF_100-119_0_0_all",NA,"NULL","27.7.e","SDV",0.036,8.37
"ENG_26098","UKE",2017,1,"GNS_DEF_100-119_0_0_all",NA,"NULL","27.7.e","SOL",0.459,5576.7
"ENG_26099","UKE",2017,1,"GNS_DEF_100-119_0_0_all",NA,"NULL","27.7.e","TUR",0.167,1915.25
"ENG_26100","UKE",2017,1,"GNS_DEF_100-119_0_0_all",NA,"NULL","27.7.e","WHG",1.415,1336.07
"ENG_26101","UKE",2017,1,"GNS_DEF_100-119_0_0_all",NA,"NULL","27.7.e","WIT",0.001,0.43
"ENG_26102","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.e","ANF",6.333,21546.68
"ENG_26103","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.e","BLL",0.534,4180.32
"ENG_26104","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.e","BSS",2.461,27459.62
"ENG_26105","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.e","COD",3.939,14170.76
"ENG_26106","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.e","DAB",0.142,161.29
"ENG_26107","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.e","FLE",0.296,169.84
"ENG_26108","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.e","GUG",0.022,12.55
"ENG_26109","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.e","HAD",5.17,12811.15
"ENG_26110","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.e","HKE",59.852,142796.2
"ENG_26111","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.e","LEM",1.36,9000.33
"ENG_26112","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.e","LEZ",0.094,333.09
"ENG_26113","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.e","LIN",30.523,44874.91
"ENG_26114","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.e","MUR",0.317,4039.52
"ENG_26115","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.e","OTH",29.529,47122.26
"ENG_26116","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.e","PLE",1.553,2661.53
"ENG_26117","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.e","POK",0.913,1380.21
"ENG_26118","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.e","POL",336.853,803518.52
"ENG_26119","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.e","RJA",7.374,13198.4
"ENG_26120","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.e","SDV",0.032,22.96
"ENG_26121","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.e","SOL",1,11241.95
"ENG_26122","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.e","TUR",0.514,5565.5
"ENG_26123","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.e","WHG",8.315,11137.47
"ENG_26124","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.e","WIT",0.001,1.81
"ENG_26125","UKE",2017,1,"GTR_DEF_>=220_0_0_all",NA,"NULL","27.7.e","ANF",7.526,23434.27
"ENG_26126","UKE",2017,1,"GTR_DEF_>=220_0_0_all",NA,"NULL","27.7.e","BLL",1.544,10932.44
"ENG_26127","UKE",2017,1,"GTR_DEF_>=220_0_0_all",NA,"NULL","27.7.e","COD",0.062,170.97
"ENG_26128","UKE",2017,1,"GTR_DEF_>=220_0_0_all",NA,"NULL","27.7.e","HAD",0.007,16.04
"ENG_26129","UKE",2017,1,"GTR_DEF_>=220_0_0_all",NA,"NULL","27.7.e","HKE",0.053,67.76
"ENG_26131","UKE",2017,1,"GTR_DEF_>=220_0_0_all",NA,"NULL","27.7.e","LEZ",0.005,15.81
"ENG_26132","UKE",2017,1,"GTR_DEF_>=220_0_0_all",NA,"NULL","27.7.e","LIN",0.645,1048.43
"ENG_26133","UKE",2017,1,"GTR_DEF_>=220_0_0_all",NA,"NULL","27.7.e","OTH",1.117,2390.87
"ENG_26134","UKE",2017,1,"GTR_DEF_>=220_0_0_all",NA,"NULL","27.7.e","PLE",0.008,13.4
"ENG_26135","UKE",2017,1,"GTR_DEF_>=220_0_0_all",NA,"NULL","27.7.e","POK",0.002,3.14
"ENG_26136","UKE",2017,1,"GTR_DEF_>=220_0_0_all",NA,"NULL","27.7.e","POL",0.327,941.7
"ENG_26137","UKE",2017,1,"GTR_DEF_>=220_0_0_all",NA,"NULL","27.7.e","RJA",2.285,5782.89
"ENG_26138","UKE",2017,1,"GTR_DEF_>=220_0_0_all",NA,"NULL","27.7.e","SDV",0.004,9.79
"ENG_26139","UKE",2017,1,"GTR_DEF_>=220_0_0_all",NA,"NULL","27.7.e","SOL",0.001,11.48
"ENG_26140","UKE",2017,1,"GTR_DEF_>=220_0_0_all",NA,"NULL","27.7.e","TUR",0.255,3352.3
"ENG_26141","UKE",2017,1,"GTR_DEF_>=220_0_0_all",NA,"NULL","27.7.e","WHG",0.184,285.83
"ENG_26142","UKE",2017,1,"GTR_DEF_12-_219_0_0_all",NA,"NULL","27.7.e","ANF",0.052,223.41
"ENG_26143","UKE",2017,1,"GTR_DEF_12-_219_0_0_all",NA,"NULL","27.7.e","COD",0.016,47.5
"ENG_26145","UKE",2017,1,"GTR_DEF_12-_219_0_0_all",NA,"NULL","27.7.e","HAD",0.142,348.68
"ENG_26146","UKE",2017,1,"GTR_DEF_12-_219_0_0_all",NA,"NULL","27.7.e","LEM",0.004,23.22
"ENG_26147","UKE",2017,1,"GTR_DEF_12-_219_0_0_all",NA,"NULL","27.7.e","LIN",0.177,265.52
"ENG_26148","UKE",2017,1,"GTR_DEF_12-_219_0_0_all",NA,"NULL","27.7.e","OTH",0.03,23.79
"ENG_26149","UKE",2017,1,"GTR_DEF_12-_219_0_0_all",NA,"NULL","27.7.e","PLE",0.002,3.58
"ENG_26150","UKE",2017,1,"GTR_DEF_12-_219_0_0_all",NA,"NULL","27.7.e","POL",0.035,78.33
"ENG_26151","UKE",2017,1,"GTR_DEF_12-_219_0_0_all",NA,"NULL","27.7.e","SOL",0.203,2887.43
"ENG_26152","UKE",2017,1,"GTR_DEF_12-_219_0_0_all",NA,"NULL","27.7.e","WHG",0.022,26.01
"ENG_26153","UKE",2017,1,"LLS_FIF_0_0_0_all",NA,"NULL","27.7.e","ANF",0.007,16.23
"ENG_26154","UKE",2017,1,"LLS_FIF_0_0_0_all",NA,"NULL","27.7.e","BSS",9.37,100218.84
"ENG_26155","UKE",2017,1,"LLS_FIF_0_0_0_all",NA,"NULL","27.7.e","COD",0.583,1858.73
"ENG_26156","UKE",2017,1,"LLS_FIF_0_0_0_all",NA,"NULL","27.7.e","HAD",0.66,1915.37
"ENG_26157","UKE",2017,1,"LLS_FIF_0_0_0_all",NA,"NULL","27.7.e","LIN",0.347,651.53
"ENG_26158","UKE",2017,1,"LLS_FIF_0_0_0_all",NA,"NULL","27.7.e","MUR",0.121,1188.86
"ENG_26159","UKE",2017,1,"LLS_FIF_0_0_0_all",NA,"NULL","27.7.e","OTH",53.852,67547.41
"ENG_26160","UKE",2017,1,"LLS_FIF_0_0_0_all",NA,"NULL","27.7.e","PLE",0.023,39.51
"ENG_26161","UKE",2017,1,"LLS_FIF_0_0_0_all",NA,"NULL","27.7.e","POK",0.048,72.84
"ENG_26162","UKE",2017,1,"LLS_FIF_0_0_0_all",NA,"NULL","27.7.e","POL",25.17,71595.82
"ENG_26163","UKE",2017,1,"LLS_FIF_0_0_0_all",NA,"NULL","27.7.e","RJA",0.569,943.73
"ENG_26164","UKE",2017,1,"LLS_FIF_0_0_0_all",NA,"NULL","27.7.e","SOL",0.001,14.42
"ENG_26165","UKE",2017,1,"LLS_FIF_0_0_0_all",NA,"NULL","27.7.e","TUR",0.009,119.77
"ENG_26166","UKE",2017,1,"LLS_FIF_0_0_0_all",NA,"NULL","27.7.e","WHG",2.956,1886.39
"ENG_26167","UKE",2017,1,"MIS_MIS_0_0_0_HC",NA,"NULL","27.7.e","ANF",6.23,19564.32
"ENG_26168","UKE",2017,1,"MIS_MIS_0_0_0_HC",NA,"NULL","27.7.e","BLL",1.159,7069.09
"ENG_26169","UKE",2017,1,"MIS_MIS_0_0_0_HC",NA,"NULL","27.7.e","BSS",0.441,4487.94
"ENG_26170","UKE",2017,1,"MIS_MIS_0_0_0_HC",NA,"NULL","27.7.e","COD",0.901,3567.58
"ENG_26171","UKE",2017,1,"MIS_MIS_0_0_0_HC",NA,"NULL","27.7.e","DAB",0.018,16.68
"ENG_26173","UKE",2017,1,"MIS_MIS_0_0_0_HC",NA,"NULL","27.7.e","HAD",0.436,1007.24
"ENG_26174","UKE",2017,1,"MIS_MIS_0_0_0_HC",NA,"NULL","27.7.e","HKE",0.008,19.84
"ENG_26175","UKE",2017,1,"MIS_MIS_0_0_0_HC",NA,"NULL","27.7.e","LEM",3.143,19381.05
"ENG_26176","UKE",2017,1,"MIS_MIS_0_0_0_HC",NA,"NULL","27.7.e","LEZ",0.002,5.02
"ENG_26177","UKE",2017,1,"MIS_MIS_0_0_0_HC",NA,"NULL","27.7.e","LIN",0.158,235.31
"ENG_26178","UKE",2017,1,"MIS_MIS_0_0_0_HC",NA,"NULL","27.7.e","MUR",0.232,1974.24
"ENG_26179","UKE",2017,1,"MIS_MIS_0_0_0_HC",NA,"NULL","27.7.e","OTH",2099.212,2004931.6
"ENG_26180","UKE",2017,1,"MIS_MIS_0_0_0_HC",NA,"NULL","27.7.e","PLE",3.412,5357.69
"ENG_26181","UKE",2017,1,"MIS_MIS_0_0_0_HC",NA,"NULL","27.7.e","POK",0.01,17.45
"ENG_26182","UKE",2017,1,"MIS_MIS_0_0_0_HC",NA,"NULL","27.7.e","POL",9.265,23603.19
"ENG_26183","UKE",2017,1,"MIS_MIS_0_0_0_HC",NA,"NULL","27.7.e","RJA",1.528,2865.38
"ENG_26184","UKE",2017,1,"MIS_MIS_0_0_0_HC",NA,"NULL","27.7.e","SOL",2.522,24547.35
"ENG_26185","UKE",2017,1,"MIS_MIS_0_0_0_HC",NA,"NULL","27.7.e","TUR",2.277,21891.99
"ENG_26186","UKE",2017,1,"MIS_MIS_0_0_0_HC",NA,"NULL","27.7.e","WHG",15.739,7636.51
"ENG_26187","UKE",2017,1,"MIS_MIS_0_0_0_HC",NA,"NULL","27.7.e","WIT",0.006,5.52
"ENG_26188","UKE",2017,1,"SSC_DEF_70-99_0_0_all",NA,"NULL","27.7.e","ANF",0.047,232.94
"ENG_26189","UKE",2017,1,"SSC_DEF_70-99_0_0_all",NA,"NULL","27.7.e","BLL",0.001,10
"ENG_26190","UKE",2017,1,"SSC_DEF_70-99_0_0_all",NA,"NULL","27.7.e","BSS",0.001,13.57
"ENG_26191","UKE",2017,1,"SSC_DEF_70-99_0_0_all",NA,"NULL","27.7.e","HAD",0.001,2.41
"ENG_26192","UKE",2017,1,"SSC_DEF_70-99_0_0_all",NA,"NULL","27.7.e","LIN",0.002,4.64
"ENG_26193","UKE",2017,1,"SSC_DEF_70-99_0_0_all",NA,"NULL","27.7.e","MUR",2.253,23456.64
"ENG_26194","UKE",2017,1,"SSC_DEF_70-99_0_0_all",NA,"NULL","27.7.e","OTH",12.532,18875.35
"ENG_26195","UKE",2017,1,"SSC_DEF_70-99_0_0_all",NA,"NULL","27.7.e","PLE",0.142,209.51
"ENG_26196","UKE",2017,1,"SSC_DEF_70-99_0_0_all",NA,"NULL","27.7.e","POK",0.025,77.87
"ENG_26197","UKE",2017,1,"SSC_DEF_70-99_0_0_all",NA,"NULL","27.7.e","POL",0.003,14.33
"ENG_26198","UKE",2017,1,"SSC_DEF_70-99_0_0_all",NA,"NULL","27.7.e","RJA",0.399,1075.68
"ENG_26199","UKE",2017,1,"SSC_DEF_70-99_0_0_all",NA,"NULL","27.7.e","TUR",0.005,70.7
"ENG_26200","UKE",2017,1,"SSC_DEF_70-99_0_0_all",NA,"NULL","27.7.e","WHG",0.357,290.35
"ENG_26201","UKE",2017,1,"FPO_CRU_0_0_0_all",NA,"NULL","27.7.f","BLL",0.001,4.79
"ENG_26202","UKE",2017,1,"FPO_CRU_0_0_0_all",NA,"NULL","27.7.f","COD",0.019,24.78
"ENG_26203","UKE",2017,1,"FPO_CRU_0_0_0_all",NA,"NULL","27.7.f","OTH",436.125,696484.4
"ENG_26204","UKE",2017,1,"FPO_CRU_0_0_0_all",NA,"NULL","27.7.f","RJA",0.005,15.4
"ENG_26205","UKE",2017,1,"FPO_CRU_0_0_0_all",NA,"NULL","27.7.f","SOL",0.086,982.92
"ENG_26206","UKE",2017,1,"FPO_CRU_0_0_0_all",NA,"NULL","27.7.f","WHG",0.014,32.82
"ENG_26207","UKE",2017,1,"GNS_DEF_>=220_0_0_all",NA,"NULL","27.7.f","ANF",17.119,56375.03
"ENG_26208","UKE",2017,1,"GNS_DEF_>=220_0_0_all",NA,"NULL","27.7.f","BLL",0.069,621.47
"ENG_26209","UKE",2017,1,"GNS_DEF_>=220_0_0_all",NA,"NULL","27.7.f","BSS",0.005,48.02
"ENG_26210","UKE",2017,1,"GNS_DEF_>=220_0_0_all",NA,"NULL","27.7.f","COD",0.508,1560.62
"ENG_26211","UKE",2017,1,"GNS_DEF_>=220_0_0_all",NA,"NULL","27.7.f","DAB",0.019,19.64
"ENG_26212","UKE",2017,1,"GNS_DEF_>=220_0_0_all",NA,"NULL","27.7.f","FLE",0.001,0.79
"ENG_26213","UKE",2017,1,"GNS_DEF_>=220_0_0_all",NA,"NULL","27.7.f","HAD",0.036,59.32
"ENG_26214","UKE",2017,1,"GNS_DEF_>=220_0_0_all",NA,"NULL","27.7.f","HKE",0.034,28.23
"ENG_26215","UKE",2017,1,"GNS_DEF_>=220_0_0_all",NA,"NULL","27.7.f","LEM",0.001,5.48
"ENG_26216","UKE",2017,1,"GNS_DEF_>=220_0_0_all",NA,"NULL","27.7.f","LEZ",0.01,32.28
"ENG_26217","UKE",2017,1,"GNS_DEF_>=220_0_0_all",NA,"NULL","27.7.f","LIN",0.638,967.98
"ENG_26218","UKE",2017,1,"GNS_DEF_>=220_0_0_all",NA,"NULL","27.7.f","MUR",0.001,7.98
"ENG_26219","UKE",2017,1,"GNS_DEF_>=220_0_0_all",NA,"NULL","27.7.f","OTH",2.029,5073.19
"ENG_26220","UKE",2017,1,"GNS_DEF_>=220_0_0_all",NA,"NULL","27.7.f","PLE",0.023,42.4
"ENG_26221","UKE",2017,1,"GNS_DEF_>=220_0_0_all",NA,"NULL","27.7.f","POK",0.006,9.1
"ENG_26222","UKE",2017,1,"GNS_DEF_>=220_0_0_all",NA,"NULL","27.7.f","POL",1.77,4788.7
"ENG_26223","UKE",2017,1,"GNS_DEF_>=220_0_0_all",NA,"NULL","27.7.f","RJA",7.535,14327.03
"ENG_26224","UKE",2017,1,"GNS_DEF_>=220_0_0_all",NA,"NULL","27.7.f","SOL",0.04,471.64
"ENG_26225","UKE",2017,1,"GNS_DEF_>=220_0_0_all",NA,"NULL","27.7.f","TUR",0.174,2322.12
"ENG_26226","UKE",2017,1,"GNS_DEF_>=220_0_0_all",NA,"NULL","27.7.f","WHG",0.212,229.77
"ENG_26227","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.f","ANF",5.366,19537.52
"ENG_26228","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.f","BLL",0.04,349.22
"ENG_26229","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.f","BSS",0.2,2112.62
"ENG_26230","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.f","COD",1.968,6616.21
"ENG_26232","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.f","HAD",7.666,18673.74
"ENG_26233","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.f","HKE",25.448,72154.17
"ENG_26234","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.f","LEM",0.044,208.41
"ENG_26235","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.f","LEZ",0.147,423.07
"ENG_26236","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.f","LIN",5.701,9108.06
"ENG_26237","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.f","MUR",0.001,17
"ENG_26238","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.f","OTH",42.364,52214.28
"ENG_26239","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.f","PLE",0.049,56.21
"ENG_26240","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.f","POK",2.602,4228.46
"ENG_26241","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.f","POL",54.229,143731.68
"ENG_26242","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.f","RJA",0.656,859.13
"ENG_26243","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.f","SDV",1.727,4096.72
"ENG_26244","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.f","SOL",0.805,9026.24
"ENG_26245","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.f","TUR",0.176,2212.35
"ENG_26246","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.f","WHG",0.605,696.62
"ENG_26247","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.f","WIT",0.035,67.33
"ENG_26248","UKE",2017,1,"GNS_SPF_10-30_0_0_all",NA,"NULL","27.7.f","OTH",222.038,51490.48
"ENG_26249","UKE",2017,1,"GTR_DEF_>=220_0_0_all",NA,"NULL","27.7.f","ANF",0.167,528.13
"ENG_26250","UKE",2017,1,"GTR_DEF_>=220_0_0_all",NA,"NULL","27.7.f","OTH",0.037,52.03
"ENG_26251","UKE",2017,1,"GTR_DEF_>=220_0_0_all",NA,"NULL","27.7.f","RJA",0.036,53.1
"ENG_26252","UKE",2017,1,"GTR_DEF_>=220_0_0_all",NA,"NULL","27.7.f","TUR",0.002,40.32
"ENG_26254","UKE",2017,1,"LLS_FIF_0_0_0_all",NA,"NULL","27.7.f","ANF",0.041,15.51
"ENG_26255","UKE",2017,1,"LLS_FIF_0_0_0_all",NA,"NULL","27.7.f","BSS",0.275,3086.05
"ENG_26256","UKE",2017,1,"LLS_FIF_0_0_0_all",NA,"NULL","27.7.f","COD",0.258,893.2
"ENG_26257","UKE",2017,1,"LLS_FIF_0_0_0_all",NA,"NULL","27.7.f","DAB",0.006,3.62
"ENG_26258","UKE",2017,1,"LLS_FIF_0_0_0_all",NA,"NULL","27.7.f","HAD",0.534,1264.69
"ENG_26259","UKE",2017,1,"LLS_FIF_0_0_0_all",NA,"NULL","27.7.f","LIN",0.026,44.3
"ENG_26260","UKE",2017,1,"LLS_FIF_0_0_0_all",NA,"NULL","27.7.f","MUR",0.183,1650.08
"ENG_26261","UKE",2017,1,"LLS_FIF_0_0_0_all",NA,"NULL","27.7.f","OTH",276.745,259180.87
"ENG_26262","UKE",2017,1,"LLS_FIF_0_0_0_all",NA,"NULL","27.7.f","PLE",0.003,2.65
"ENG_26263","UKE",2017,1,"LLS_FIF_0_0_0_all",NA,"NULL","27.7.f","POK",0.061,92.45
"ENG_26264","UKE",2017,1,"LLS_FIF_0_0_0_all",NA,"NULL","27.7.f","POL",2.28,7144.79
"ENG_26265","UKE",2017,1,"LLS_FIF_0_0_0_all",NA,"NULL","27.7.f","RJA",0.021,44.28
"ENG_26266","UKE",2017,1,"LLS_FIF_0_0_0_all",NA,"NULL","27.7.f","WHG",1.339,1208.37
"ENG_26267","UKE",2017,1,"MIS_MIS_0_0_0_HC",NA,"NULL","27.7.f","ANF",0.532,1271.97
"ENG_26268","UKE",2017,1,"MIS_MIS_0_0_0_HC",NA,"NULL","27.7.f","BLL",0.02,112.28
"ENG_26269","UKE",2017,1,"MIS_MIS_0_0_0_HC",NA,"NULL","27.7.f","BSS",0.074,686.63
"ENG_26270","UKE",2017,1,"MIS_MIS_0_0_0_HC",NA,"NULL","27.7.f","COD",0.162,560.68
"ENG_26271","UKE",2017,1,"MIS_MIS_0_0_0_HC",NA,"NULL","27.7.f","HAD",0.218,633.91
"ENG_26272","UKE",2017,1,"MIS_MIS_0_0_0_HC",NA,"NULL","27.7.f","HKE",0.142,279.33
"ENG_26273","UKE",2017,1,"MIS_MIS_0_0_0_HC",NA,"NULL","27.7.f","LEM",0.011,51.28
"ENG_26274","UKE",2017,1,"MIS_MIS_0_0_0_HC",NA,"NULL","27.7.f","LIN",1.336,3736.91
"ENG_26275","UKE",2017,1,"MIS_MIS_0_0_0_HC",NA,"NULL","27.7.f","MUR",0.001,12.64
"ENG_26276","UKE",2017,1,"MIS_MIS_0_0_0_HC",NA,"NULL","27.7.f","OTH",348.651,243555.55
"ENG_26277","UKE",2017,1,"MIS_MIS_0_0_0_HC",NA,"NULL","27.7.f","PLE",0.031,60.41
"ENG_26278","UKE",2017,1,"MIS_MIS_0_0_0_HC",NA,"NULL","27.7.f","POK",0.765,2219.16
"ENG_26279","UKE",2017,1,"MIS_MIS_0_0_0_HC",NA,"NULL","27.7.f","POL",26.488,83619.46
"ENG_26280","UKE",2017,1,"MIS_MIS_0_0_0_HC",NA,"NULL","27.7.f","RJA",0.033,59.97
"ENG_26281","UKE",2017,1,"MIS_MIS_0_0_0_HC",NA,"NULL","27.7.f","SOL",0.893,8714.68
"ENG_26282","UKE",2017,1,"MIS_MIS_0_0_0_HC",NA,"NULL","27.7.f","TUR",0.036,328.92
"ENG_26283","UKE",2017,1,"MIS_MIS_0_0_0_HC",NA,"NULL","27.7.f","WHG",0.208,263.7
"ENG_26284","UKE",2017,1,"MIS_MIS_0_0_0_HC",NA,"NULL","27.7.f","WIT",0.004,3.43
"ENG_26285","UKE",2017,1,"FPO_CRU_0_0_0_all",NA,"NULL","27.7.g","BSS",0.012,106.94
"ENG_26286","UKE",2017,1,"FPO_CRU_0_0_0_all",NA,"NULL","27.7.g","COD",0.008,21.35
"ENG_26287","UKE",2017,1,"FPO_CRU_0_0_0_all",NA,"NULL","27.7.g","OTH",204.669,367652.72
"ENG_26288","UKE",2017,1,"FPO_CRU_0_0_0_all",NA,"NULL","27.7.g","POL",0.007,15.97
"ENG_26289","UKE",2017,1,"GNS_DEF_>=220_0_0_all",NA,"NULL","27.7.g","ANF",0.339,1142.72
"ENG_26290","UKE",2017,1,"GNS_DEF_>=220_0_0_all",NA,"NULL","27.7.g","BLL",0.032,257.22
"ENG_26291","UKE",2017,1,"GNS_DEF_>=220_0_0_all",NA,"NULL","27.7.g","COD",0.068,225.89
"ENG_26292","UKE",2017,1,"GNS_DEF_>=220_0_0_all",NA,"NULL","27.7.g","HKE",0.038,99.02
"ENG_26293","UKE",2017,1,"GNS_DEF_>=220_0_0_all",NA,"NULL","27.7.g","OTH",0.053,1390.49
"ENG_26294","UKE",2017,1,"GNS_DEF_>=220_0_0_all",NA,"NULL","27.7.g","RJA",0.063,103.65
"ENG_26295","UKE",2017,1,"GNS_DEF_>=220_0_0_all",NA,"NULL","27.7.g","TUR",0.063,944.48
"ENG_26296","UKE",2017,1,"GNS_DEF_>=220_0_0_all",NA,"NULL","27.7.g","WHG",0.031,44.49
"ENG_26297","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.g","ANF",1.663,5275.92
"ENG_26298","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.g","BLL",0.012,98.49
"ENG_26299","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.g","BSS",0.204,1778.84
"ENG_26300","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.g","COD",8.653,29593.97
"ENG_26301","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.g","FLE",0.002,2.05
"ENG_26302","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.g","HAD",23.157,47364.09
"ENG_26303","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.g","HKE",127.081,348094.44
"ENG_26304","UKE",2017,1,"GNS_DEF_120-219_0_0_all",NA,"NULL","27.7.g","LEZ",0.481,1718.66
